x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,label
0.5595871210098267,0.9949404001235962,2.6392120489049375e-08,0.5358068346977234,0.9819489121437073,-0.015445586293935776,0.5108938813209534,0.9466782808303833,-0.02840707264840603,0.4972442388534546,0.9194566011428833,-0.04267691820859909,0.5012624859809875,0.8966386318206787,-0.057901546359062195,0.5455326437950134,0.8374335169792175,-0.017069220542907715,0.5457490086555481,0.7771361470222473,-0.03632255643606186,0.5426807403564453,0.7345879673957825,-0.05079905688762665,0.541703999042511,0.7023307681083679,-0.060892634093761444,0.5728500485420227,0.8416938185691833,-0.023290418088436127,0.5511762499809265,0.8010632395744324,-0.05303274840116501,0.5263718962669373,0.8371135592460632,-0.06362323462963104,0.5154824256896973,0.8769086599349976,-0.06332806497812271,0.5957211256027222,0.8631817698478699,-0.03156975284218788,0.5691061615943909,0.8436541557312012,-0.06155383586883545,0.5386510491371155,0.8887845277786255,-0.06263647228479385,0.5252701044082642,0.9282960295677185,-0.054685078561306,0.613891065120697,0.8968064785003662,-0.04085743427276611,0.5872132778167725,0.8856572508811951,-0.06314464658498764,0.5617656111717224,0.9157500267028809,-0.06206691637635231,0.5496103167533875,0.9445684552192688,-0.05492240935564041,23
0.5816571712493896,0.9856466054916382,-5.4523923154192744e-08,0.5457671880722046,0.9687473773956299,-0.013742045499384403,0.5158039331436157,0.9244057536125183,-0.023189503699541092,0.5014568567276001,0.8915215134620667,-0.03433609753847122,0.5027766227722168,0.8651825189590454,-0.045640505850315094,0.553379237651825,0.8135694265365601,-0.009155216626822948,0.5501670837402344,0.7500025033950806,-0.025505762547254562,0.5470996499061584,0.7056950330734253,-0.037369709461927414,0.5461946129798889,0.6720349192619324,-0.04593880847096443,0.5797082185745239,0.8199672698974609,-0.014633054845035076,0.5552067756652832,0.7744379639625549,-0.04138673469424248,0.5274080038070679,0.8112820386886597,-0.048707492649555206,0.5161975622177124,0.8525791764259338,-0.04621007665991783,0.6019077897071838,0.8425316214561462,-0.022570418193936348,0.5720188617706299,0.81434166431427,-0.05074262246489525,0.5400349497795105,0.8568686246871948,-0.0478203110396862,0.5262759327888489,0.8970544934272766,-0.037253882735967636,0.6182158589363098,0.8788164258003235,-0.03161199390888214,0.5898486971855164,0.8610054850578308,-0.05162118002772331,0.562609076499939,0.8885310888290405,-0.04761413857340813,0.5493581295013428,0.918878436088562,-0.03855898231267929,23
0.5788503289222717,0.9813332557678223,-8.422924224760209e-08,0.5456539988517761,0.9619731307029724,-0.014935767278075218,0.5183628797531128,0.9129348397254944,-0.02516978606581688,0.5024539232254028,0.8770836591720581,-0.037431035190820694,0.5014684200286865,0.8444144129753113,-0.049235664308071136,0.5530762076377869,0.7965086102485657,-0.006769760511815548,0.5494120121002197,0.731831967830658,-0.024870755150914192,0.5418571829795837,0.6915413737297058,-0.03703983128070831,0.5372989177703857,0.6602579355239868,-0.044982120394706726,0.5798608064651489,0.8016641139984131,-0.012418059632182121,0.5578760504722595,0.7493293881416321,-0.04082003980875015,0.5320479273796082,0.787203311920166,-0.04896378889679909,0.522619903087616,0.825329065322876,-0.04621250927448273,0.6026113033294678,0.8218511939048767,-0.021100370213389397,0.5738207697868347,0.7911646366119385,-0.050165049731731415,0.5419552326202393,0.8368773460388184,-0.04815124720335007,0.5296193361282349,0.8762041926383972,-0.03759327158331871,0.6197134256362915,0.8555638790130615,-0.03113323450088501,0.5909743309020996,0.8365403413772583,-0.0503852553665638,0.5623191595077515,0.8656360507011414,-0.04712025821208954,0.5491767525672913,0.8955315947532654,-0.03862657770514488,23
0.5856271982192993,0.9737751483917236,-9.677619061676523e-08,0.5490525960922241,0.9504538774490356,-0.014284167438745499,0.5213267207145691,0.8953722715377808,-0.023420214653015137,0.5044730305671692,0.8548559546470642,-0.03526519238948822,0.5006734132766724,0.8191978335380554,-0.04629401117563248,0.5534027218818665,0.7834376096725464,-0.0018132843542844057,0.5514781475067139,0.7160907983779907,-0.02047145925462246,0.544524073600769,0.6758413910865784,-0.03345462679862976,0.5388407111167908,0.6464056968688965,-0.04153696820139885,0.5788695812225342,0.78713458776474,-0.008056744933128357,0.5597280263900757,0.7289116978645325,-0.03725776448845863,0.5339652895927429,0.763611376285553,-0.0464044064283371,0.5219765305519104,0.8011467456817627,-0.043870553374290466,0.6018162965774536,0.8050345778465271,-0.017770899459719658,0.5756511092185974,0.7685926556587219,-0.04758229851722717,0.5449952483177185,0.8142310380935669,-0.046224161982536316,0.5317685604095459,0.8539398908615112,-0.035658933222293854,0.6205745339393616,0.8360021114349365,-0.02889106795191765,0.5950373411178589,0.8113592863082886,-0.0478665865957737,0.5669300556182861,0.8402578234672546,-0.044424545019865036,0.5525874495506287,0.8711026906967163,-0.03577420487999916,23
0.5860719084739685,0.9593256115913391,-9.520474009150348e-08,0.5514086484909058,0.9338832497596741,-0.014148285612463951,0.524256706237793,0.8793894648551941,-0.023856014013290405,0.5069746375083923,0.840381383895874,-0.03667860105633736,0.507418155670166,0.8060130476951599,-0.0488324910402298,0.5553786754608154,0.7625777125358582,-0.0015272790333256125,0.5536898970603943,0.6951147317886353,-0.01982840709388256,0.545844554901123,0.6552169919013977,-0.03216959536075592,0.5403042435646057,0.6253584027290344,-0.040019724518060684,0.5814490914344788,0.7687245011329651,-0.008394910953938961,0.5621934533119202,0.7093526721000671,-0.03764881193637848,0.5367335081100464,0.7479486465454102,-0.0463181771337986,0.5260227918624878,0.7862918376922607,-0.04342285171151161,0.6047719120979309,0.7889739871025085,-0.018769986927509308,0.5803602337837219,0.7494086027145386,-0.049242425709962845,0.5499306321144104,0.7955836057662964,-0.04830033332109451,0.5372602343559265,0.8349573612213135,-0.03778211027383804,0.6240283250808716,0.8211610317230225,-0.03046460822224617,0.5995000600814819,0.791432797908783,-0.0501815564930439,0.5711372494697571,0.8185476660728455,-0.04738831892609596,0.5561618804931641,0.8485883474349976,-0.03905707970261574,23
0.5909320712089539,0.9499527215957642,-9.762349861830444e-08,0.5563470125198364,0.9229936599731445,-0.0147313317283988,0.5293502807617188,0.8675962090492249,-0.02475964091718197,0.5116217732429504,0.8263890743255615,-0.03807881101965904,0.5112125277519226,0.7895814180374146,-0.050573356449604034,0.5551926493644714,0.7525935769081116,-0.0011158784618601203,0.5553014874458313,0.6821178793907166,-0.020142991095781326,0.5487529039382935,0.6437256932258606,-0.03272884339094162,0.5439905524253845,0.6129046678543091,-0.040723759680986404,0.5816230773925781,0.7574436664581299,-0.007822703570127487,0.5668845772743225,0.69284588098526,-0.03787028789520264,0.5432330369949341,0.730165958404541,-0.04731249809265137,0.5319445729255676,0.7672626376152039,-0.04499660059809685,0.6061981320381165,0.7755117416381836,-0.018251322209835052,0.5857611298561096,0.7325147390365601,-0.04928242787718773,0.556198239326477,0.7781084179878235,-0.04935147613286972,0.5422224998474121,0.8166444897651672,-0.03959149122238159,0.6280950307846069,0.8043953776359558,-0.030049031600356102,0.6060143709182739,0.7709760665893555,-0.04975883290171623,0.5778721570968628,0.7977088093757629,-0.04771682247519493,0.5614907145500183,0.8275783061981201,-0.040259141474962234,23
0.5947243571281433,0.9352365732192993,-1.0222063906439871e-07,0.5611981153488159,0.9090911746025085,-0.013307003304362297,0.5329757928848267,0.8527000546455383,-0.022151151672005653,0.5128163695335388,0.8128077387809753,-0.03452855721116066,0.5087198615074158,0.7798655033111572,-0.04616474360227585,0.561682939529419,0.7350810170173645,0.0014637460699304938,0.5621522068977356,0.6651883125305176,-0.016222435981035233,0.5544385313987732,0.6273258924484253,-0.028334835544228554,0.5486947298049927,0.5974874496459961,-0.036287821829319,0.5876910090446472,0.7411972284317017,-0.006153156515210867,0.573553204536438,0.6735935211181641,-0.036071885377168655,0.5476678013801575,0.7105413675308228,-0.04589054733514786,0.5346167087554932,0.7497771382331848,-0.043558478355407715,0.6114161610603333,0.7605189085006714,-0.01734878309071064,0.5928574204444885,0.7140154242515564,-0.04772510007023811,0.5633190870285034,0.7582224011421204,-0.04806695505976677,0.549436628818512,0.7969797253608704,-0.03842496871948242,0.6325206756591797,0.7903957962989807,-0.029874613508582115,0.6122856140136719,0.7528276443481445,-0.04887162894010544,0.5840375423431396,0.77828049659729,-0.046804897487163544,0.5674020051956177,0.8082824349403381,-0.039402931928634644,23
0.5968449711799622,0.9217983484268188,-8.88549323008192e-08,0.5620920062065125,0.8932424783706665,-0.01550313364714384,0.5341123938560486,0.8379018306732178,-0.02667924389243126,0.5166882872581482,0.7947227954864502,-0.041065607219934464,0.5206931829452515,0.759029746055603,-0.054319873452186584,0.561465859413147,0.7226196527481079,-0.0009268017020076513,0.5643846392631531,0.6505284309387207,-0.020701592788100243,0.5572684407234192,0.6129144430160522,-0.03379791975021362,0.5521903038024902,0.5841860175132751,-0.04202599450945854,0.5883556008338928,0.7290529012680054,-0.007920723408460617,0.5769832730293274,0.6569127440452576,-0.03887404873967171,0.551500141620636,0.6940302848815918,-0.04879885911941528,0.5386965870857239,0.7334203124046326,-0.04644469544291496,0.6135780811309814,0.748592734336853,-0.01878470741212368,0.5984308123588562,0.6983238458633423,-0.05023027956485748,0.5685580968856812,0.7427714467048645,-0.05037722364068031,0.5539132952690125,0.7813578248023987,-0.040479496121406555,0.6370702981948853,0.7786014676094055,-0.03107818029820919,0.6190162301063538,0.737133264541626,-0.05055002123117447,0.5909150838851929,0.7616602778434753,-0.04825675114989281,0.5736340880393982,0.7914060950279236,-0.0407210998237133,23
0.60071861743927,0.9096915125846863,-8.140373353171526e-08,0.5656029582023621,0.8793718814849854,-0.014850729145109653,0.5379770398139954,0.8223521709442139,-0.025503281503915787,0.522270917892456,0.7770959138870239,-0.0395224504172802,0.5285943746566772,0.7409217357635498,-0.052458081394433975,0.5634744167327881,0.7110810875892639,-0.0003887622442562133,0.5659598112106323,0.6380042433738708,-0.020327873528003693,0.5600722432136536,0.5994850397109985,-0.03343574330210686,0.5562946796417236,0.5706650018692017,-0.041543036699295044,0.5906311869621277,0.7175276875495911,-0.0075581613928079605,0.5815165042877197,0.6433478593826294,-0.03866584971547127,0.5569806694984436,0.6803482174873352,-0.04870378598570824,0.5438041687011719,0.7203633785247803,-0.0463365875184536,0.616304874420166,0.7365845441818237,-0.01853208802640438,0.6045889854431152,0.6844784021377563,-0.049623843282461166,0.5746797323226929,0.7280451059341431,-0.049923866987228394,0.5587680339813232,0.7666750550270081,-0.04025799036026001,0.6400346755981445,0.7659131288528442,-0.030927099287509918,0.6239780187606812,0.72447270154953,-0.04982879012823105,0.5961846113204956,0.7476942539215088,-0.047644760459661484,0.5782166123390198,0.77662593126297,-0.04037344455718994,23
0.6048101186752319,0.8999002575874329,-8.327054246137777e-08,0.5696086287498474,0.8674023747444153,-0.015203502029180527,0.5417883992195129,0.8097919821739197,-0.02633265033364296,0.5259659290313721,0.7637189030647278,-0.04086770489811897,0.5363485217094421,0.7269987463951111,-0.05430574342608452,0.5689026117324829,0.7015818953514099,-0.000414349022321403,0.570711076259613,0.6291650533676147,-0.019714312627911568,0.5650424361228943,0.590440034866333,-0.03250247985124588,0.561734139919281,0.5599139928817749,-0.040837667882442474,0.5953927040100098,0.7076222896575928,-0.007575808558613062,0.5857750773429871,0.6328405141830444,-0.038677699863910675,0.5612771511077881,0.6686930656433105,-0.048940710723400116,0.5482139587402344,0.7075814604759216,-0.04692425578832626,0.6206647753715515,0.726283848285675,-0.018506590276956558,0.6088876128196716,0.6722031831741333,-0.04984870180487633,0.5795131325721741,0.7152061462402344,-0.050455909222364426,0.5641195774078369,0.7538343071937561,-0.04100406914949417,0.6442137360572815,0.7553307414054871,-0.030875559896230698,0.6278311610221863,0.7123076915740967,-0.05024616792798042,0.6004320383071899,0.734710693359375,-0.04860598221421242,0.582810640335083,0.7635045647621155,-0.04175490140914917,23
